id,body,commenter_id,created_at,parent_id,time,type,updated_at,vialogue_id
335580," It's really nice that you tailored your proposal to the specific mission and values of UAE MOE, which will be conducive to reach an agreement of applying your design. What's more,  the ""live chat"" format you introduced here seems a good way to boost student engagement. However, it is also likely that students will use smartphones for fun rather than discussing class-related topics when being allowed to connect their devices to wifi. More investigations need to be carried out including the size of a typical class, the age of the students, their daily accessibility to smart devices and etc..",48878,2018-12-02T16:46:52.000-05:00,,48,text,2018-12-02T16:46:52.000-05:00,47579
336088," your idea is pretty interesting to apply social media/interaction theory into K-12 learning experience. However, I understand the Twitter is pretty popular in the present day, but my concern is there are many traditional teachers who don't use twitter and don't know how to apply the Twitter theory to education.",48738,2018-12-03T20:45:03.000-05:00,,73,text,2018-12-03T20:45:03.000-05:00,47579
336150, I like your thinking of allowing participants working with each others instead of just with moderators. This would definitely trigger better learning results. Thanks for your work!,48759,2018-12-04T05:18:47.000-05:00,,388,text,2018-12-04T05:18:47.000-05:00,47579
336484," Your team's idea on Twitter hashtag discussion is really attractive and I believe this proposal would benefit UAE teachers. It allows UAE teachers to share and communicate with teachers from the world wide, to develop an inspiring study environment and community. Just a little concern: if there are too many twitters or informations, sometime it might be hard to find something helpful, and people might feel overwhelmed and lost.",49196,2018-12-04T17:30:54.000-05:00,,377,text,2018-12-04T17:30:54.000-05:00,47579
336496,"Our team struggled a bit with the pecha kucha method. I think your use of &quot;visual&quot; slides, which allows you to expand on some of the denser ones is a good way to keep things flowing, without rushing the content too much. <br /><br />I didn't think of this project as pitching an existing platform, though I can see why it's valuable. It seems like you've taken more of a consultation approach versus actually building something which is an interesting perspective. Nice work",48772,2018-12-04T17:58:46.000-05:00,,391,text,2018-12-04T17:59:09.000-05:00,47579
336668, Like your idea of promoting the professional idea through Twitter. Undoubted that social media has become one of the most influential platform nowadays.,48638,2018-12-04T22:19:33.000-05:00,,371,text,2018-12-04T22:19:33.000-05:00,47579
336975," I like your idea of applying twitter to K12 teachers' training. Besides, the using of hashtag and ""live chat"" format on Twitter is very interesting.",48872,2018-12-05T22:15:52.000-05:00,,412,text,2018-12-05T22:15:52.000-05:00,47579
336985," Hi Abdul and Xixuan, thanks for your video! I think it's a great idea to utilize Twitter in this way. This is especially attractive because, as you mentioned, the overhead is zero and it helps close the social media gap between generations",48648,2018-12-05T22:32:00.000-05:00,,286,text,2018-12-05T22:32:00.000-05:00,47579
337025," I like your idea of increasing interactions between teachers and students outside of classrooms, which sounds pretty necessary to me. In particular, you did a good job of giving considerations of the cultures and values of clients!",48757,2018-12-06T02:41:29.000-05:00,,250,text,2018-12-06T02:41:29.000-05:00,47579
337338," I think this is interesting. As an undergrad student, I hated the assignments where teachers wanted to interact and connect with the students on several social media platforms. I think most of it was from myself being an adult and wanted to keep my private life away from school. Your idea seems to encourage that interaction which I honestly think can be very beneficial for prek-12 learning.",49015,2018-12-07T03:30:16.000-05:00,,310,text,2018-12-07T03:30:16.000-05:00,47579
337342," I found your point of hashtag very interesting! To be honest, I have used a hashtag specifically for a class in my undergrad. It is very efficient to see what other learners in the same class are thinking.",48654,2018-12-07T03:52:56.000-05:00,,127,text,2018-12-07T03:52:56.000-05:00,47579
337911, I think the use of this tool among teachers will also help in globalizing education. For this purpose do you think it will be good to set a standard to test teachers' social media literacy before hiring them?,12480,2018-12-09T15:32:48.000-05:00,,85,text,2018-12-09T15:32:48.000-05:00,47579
